timestamp,type,participantId,killerId,victimId,assistingParticipantIds,itemId,skillSlot,level,levelUpType,wardType,creatorId,teamId,laneType,buildingType,towerType,bounty,multiKillLength,monsterType,monsterSubType,position,realTimestamp,shutdownBounty,killStreakLength,afterId,beforeId,transformType,name
540232,CHAMPION_KILL,,5.0,8.0,,,,,,,,,,,,310.0,,,,"{""x"": 10136, ""y"": 6263}",,122.0,0.0,,,,
540232,ITEM_DESTROYED,9.0,,,,2003.0,,,,,,,,,,,,,,,,,,,,,
540232,CHAMPION_KILL,,7.0,5.0,"[8, 10]",,,,,,,,,,,300.0,,,,"{""x"": 9497, ""y"": 6043}",,0.0,1.0,,,,
540232,ITEM_DESTROYED,8.0,,,,1052.0,,,,,,,,,,,,,,,,,,,,,
540232,ITEM_PURCHASED,8.0,,,,3145.0,,,,,,,,,,,,,,,,,,,,,
540232,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,1.0,,,,,,,,,,,,,,,,
540232,ITEM_PURCHASED,8.0,,,,1001.0,,,,,,,,,,,,,,,,,,,,,
540232,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,1.0,,,,,,,,,,,,,,,,
540232,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,4.0,,,,,,,,,,,,,,,,
540232,WARD_PLACED,,,,,,,,,SIGHT_WARD,10.0,,,,,,,,,,,,,,,,
540232,LEVEL_UP,6.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,
540232,ITEM_PURCHASED,5.0,,,,1029.0,,,,,,,,,,,,,,,,,,,,,
540232,SKILL_LEVEL_UP,6.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
540232,ITEM_DESTROYED,3.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
540232,ITEM_PURCHASED,3.0,,,,3134.0,,,,,,,,,,,,,,,,,,,,,
540232,ITEM_DESTROYED,10.0,,,,3340.0,,,,,,,,,,,,,,,,,,,,,
540232,ITEM_PURCHASED,10.0,,,,3364.0,,,,,,,,,,,,,,,,,,,,,
540232,ITEM_PURCHASED,10.0,,,,2055.0,,,,,,,,,,,,,,,,,,,,,
540232,ITEM_UNDO,5.0,,,,,,,,,,,,,,,,,,,,,,0.0,1029.0,,
540232,ITEM_PURCHASED,10.0,,,,1033.0,,,,,,,,,,,,,,,,,,,,,
540232,ITEM_PURCHASED,5.0,,,,1029.0,,,,,,,,,,,,,,,,,,,,,
540232,ITEM_PURCHASED,7.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
540232,ITEM_UNDO,10.0,,,,,,,,,,,,,,,,,,,,,,0.0,1033.0,,
540232,ITEM_PURCHASED,7.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
540232,ITEM_PURCHASED,10.0,,,,1029.0,,,,,,,,,,,,,,,,,,,,,
540232,LEVEL_UP,2.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,
540232,ITEM_UNDO,7.0,,,,,,,,,,,,,,,,,,,,,,0.0,1036.0,,
540232,CHAMPION_TRANSFORM,7.0,,,,,,,,,,,,,,,,,,,,,,,,SLAYER,
540232,LEVEL_UP,9.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,
540232,ITEM_DESTROYED,7.0,,,,1001.0,,,,,,,,,,,,,,,,,,,,,
540232,ITEM_PURCHASED,7.0,,,,3047.0,,,,,,,,,,,,,,,,,,,,,
540232,SKILL_LEVEL_UP,2.0,,,,,4.0,,NORMAL,,,,,,,,,,,,,,,,,,
540232,SKILL_LEVEL_UP,9.0,,,,,4.0,,NORMAL,,,,,,,,,,,,,,,,,,
540232,ITEM_PURCHASED,7.0,,,,2055.0,,,,,,,,,,,,,,,,,,,,,
600234,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,6.0,,,,,,,,,,,,,,,,
600234,CHAMPION_KILL,,6.0,1.0,,,,,,,,,,,,262.0,,,,"{""x"": 1590, ""y"": 11116}",,0.0,3.0,,,,
600234,LEVEL_UP,4.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,
600234,ITEM_DESTROYED,1.0,,,,1052.0,,,,,,,,,,,,,,,,,,,,,
600234,ITEM_PURCHASED,1.0,,,,3108.0,,,,,,,,,,,,,,,,,,,,,
600234,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
600234,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
600234,WARD_KILL,,10.0,,,,,,,SIGHT_WARD,,,,,,,,,,,,,,,,,
600234,LEVEL_UP,5.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,
600234,SKILL_LEVEL_UP,5.0,,,,,4.0,,NORMAL,,,,,,,,,,,,,,,,,,
600234,SKILL_LEVEL_UP,4.0,,,,,1.0,,NORMAL,,,,,,,,,,,,,,,,,,
600234,LEVEL_UP,8.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,
600234,CHAMPION_KILL,,6.0,2.0,,,,,,,,,,,,230.0,,,,"{""x"": 2972, ""y"": 11831}",,0.0,4.0,,,,
600234,ELITE_MONSTER_KILL,,7.0,,,,,,,,,,,,,0.0,,HORDE,,"{""x"": 5210, ""y"": 10424}",,,,,,,
600234,SKILL_LEVEL_UP,8.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
600234,LEVEL_UP,6.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,
600234,SKILL_LEVEL_UP,6.0,,,,,1.0,,NORMAL,,,,,,,,,,,,,,,,,,
600234,ELITE_MONSTER_KILL,,7.0,,,,,,,,,,,,,0.0,,HORDE,,"{""x"": 4921, ""y"": 10289}",,,,,,,
600234,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
600234,ELITE_MONSTER_KILL,,7.0,,,,,,,,,,,,,0.0,,HORDE,,"{""x"": 4894, ""y"": 10599}",,,,,,,
600234,FEAT_UPDATE,,,,,,,,,,,200.0,,,,,,,,,,,,,,,
600234,LEVEL_UP,3.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,
600234,SKILL_LEVEL_UP,3.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
600234,TURRET_PLATE_DESTROYED,,6.0,,,,,,,,,100.0,TOP_LANE,,,,,,,"{""x"": 981, ""y"": 10441}",,,,,,,
600234,ITEM_DESTROYED,4.0,,,,2003.0,,,,,,,,,,,,,,,,,,,,,
600234,LEVEL_UP,7.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,
600234,ITEM_DESTROYED,4.0,,,,2010.0,,,,,,,,,,,,,,,,,,,,,
600234,SKILL_LEVEL_UP,7.0,,,,,1.0,,NORMAL,,,,,,,,,,,,,,,,,,
600234,LEVEL_UP,1.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,
600234,WARD_KILL,,10.0,,,,,,,CONTROL_WARD,,,,,,,,,,,,,,,,,
600234,SKILL_LEVEL_UP,1.0,,,,,3.0,,NORMAL,,,,,,,,,,,,,,,,,,
660265,LEVEL_UP,2.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,
660265,ITEM_DESTROYED,10.0,,,,2055.0,,,,,,,,,,,,,,,,,,,,,
660265,WARD_PLACED,,,,,,,,,CONTROL_WARD,10.0,,,,,,,,,,,,,,,,
660265,WARD_KILL,,10.0,,,,,,,SIGHT_WARD,,,,,,,,,,,,,,,,,
660265,CHAMPION_KILL,,9.0,5.0,,,,,,,,,,,,262.0,,,,"{""x"": 13744, ""y"": 5040}",,0.0,2.0,,,,
660265,LEVEL_UP,9.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,
660265,CHAMPION_KILL,,4.0,9.0,[5],,,,,,,,,,,310.0,,,,"{""x"": 13722, ""y"": 5267}",,39.0,0.0,,,,
660265,SKILL_LEVEL_UP,9.0,,,,,1.0,,NORMAL,,,,,,,,,,,,,,,,,,
660265,CHAMPION_KILL,,7.0,3.0,[8],,,,,,,,,,,320.0,,,,"{""x"": 8168, ""y"": 6778}",,0.0,2.0,,,,
660265,SKILL_LEVEL_UP,2.0,,,,,1.0,,NORMAL,,,,,,,,,,,,,,,,,,
660265,ITEM_DESTROYED,5.0,,,,1001.0,,,,,,,,,,,,,,,,,,,,,
660265,ITEM_DESTROYED,5.0,,,,1029.0,,,,,,,,,,,,,,,,,,,,,
660265,ITEM_PURCHASED,5.0,,,,3047.0,,,,,,,,,,,,,,,,,,,,,
660265,ITEM_PURCHASED,5.0,,,,1029.0,,,,,,,,,,,,,,,,,,,,,
660265,ITEM_DESTROYED,9.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
660265,ITEM_DESTROYED,9.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
660265,ITEM_PURCHASED,9.0,,,,3134.0,,,,,,,,,,,,,,,,,,,,,
660265,ITEM_DESTROYED,7.0,,,,2055.0,,,,,,,,,,,,,,,,,,,,,
660265,WARD_PLACED,,,,,,,,,CONTROL_WARD,7.0,,,,,,,,,,,,,,,,
660265,LEVEL_UP,8.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,
660265,ITEM_PURCHASED,3.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
660265,ITEM_PURCHASED,3.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
660265,ITEM_PURCHASED,9.0,,,,1018.0,,,,,,,,,,,,,,,,,,,,,
660265,WARD_KILL,,10.0,,,,,,,SIGHT_WARD,,,,,,,,,,,,,,,,,
660265,ITEM_DESTROYED,2.0,,,,1053.0,,,,,,,,,,,,,,,,,,,,,
660265,ITEM_DESTROYED,2.0,,,,1043.0,,,,,,,,,,,,,,,,,,,,,
660265,ITEM_DESTROYED,2.0,,,,1037.0,,,,,,,,,,,,,,,,,,,,,
660265,ITEM_PURCHASED,2.0,,,,3153.0,,,,,,,,,,,,,,,,,,,,,
660265,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,7.0,,,,,,,,,,,,,,,,
660265,WARD_PLACED,,,,,,,,,SIGHT_WARD,10.0,,,,,,,,,,,,,,,,
660265,TURRET_PLATE_DESTROYED,,0.0,,,,,,,,,100.0,MID_LANE,,,,,,,"{""x"": 5846, ""y"": 6396}",,,,,,,
660265,LEVEL_UP,4.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,
660265,ITEM_PURCHASED,1.0,,,,1029.0,,,,,,,,,,,,,,,,,,,,,
660265,SKILL_LEVEL_UP,8.0,,,,,1.0,,NORMAL,,,,,,,,,,,,,,,,,,
660265,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
660265,FEAT_UPDATE,,,,,,,,,,,200.0,,,,,,,,,,,,,,,
660265,ELITE_MONSTER_KILL,,7.0,,,,,,,,,,,,,0.0,,DRAGON,HEXTECH_DRAGON,"{""x"": 9837, ""y"": 4397}",,,,,,,
660265,TURRET_PLATE_DESTROYED,,6.0,,,,,,,,,100.0,TOP_LANE,,,,,,,"{""x"": 981, ""y"": 10441}",,,,,,,
720298,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,9.0,,,,,,,,,,,,,,,,
720298,ITEM_SOLD,4.0,,,,2010.0,,,,,,,,,,,,,,,,,,,,,
720298,ITEM_PURCHASED,4.0,,,,1038.0,,,,,,,,,,,,,,,,,,,,,
720298,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
720298,LEVEL_UP,6.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,
720298,SKILL_LEVEL_UP,6.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
720298,ITEM_DESTROYED,8.0,,,,3802.0,,,,,,,,,,,,,,,,,,,,,
720298,ITEM_DESTROYED,8.0,,,,3145.0,,,,,,,,,,,,,,,,,,,,,
720298,ITEM_PURCHASED,8.0,,,,6655.0,,,,,,,,,,,,,,,,,,,,,
720298,SKILL_LEVEL_UP,4.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
720298,ITEM_PURCHASED,8.0,,,,1052.0,,,,,,,,,,,,,,,,,,,,,
720298,TURRET_PLATE_DESTROYED,,6.0,,,,,,,,,100.0,TOP_LANE,,,,,,,"{""x"": 981, ""y"": 10441}",,,,,,,
720298,BUILDING_KILL,,6.0,,,,,,,,,100.0,TOP_LANE,TOWER_BUILDING,OUTER_TURRET,0.0,,,,"{""x"": 981, ""y"": 10441}",,,,,,,
720298,FEAT_UPDATE,,,,,,,,,,,200.0,,,,,,,,,,,,,,,
720298,FEAT_UPDATE,,,,,,,,,,,100.0,,,,,,,,,,,,,,,
720298,WARD_KILL,,5.0,,,,,,,CONTROL_WARD,,,,,,,,,,,,,,,,,
720298,ITEM_PURCHASED,8.0,,,,1082.0,,,,,,,,,,,,,,,,,,,,,
720298,ITEM_DESTROYED,10.0,,,,1001.0,,,,,,,,,,,,,,,,,,,,,
720298,ITEM_PURCHASED,10.0,,,,3009.0,,,,,,,,,,,,,,,,,,,,,
720298,ITEM_DESTROYED,5.0,,,,2055.0,,,,,,,,,,,,,,,,,,,,,
720298,WARD_PLACED,,,,,,,,,CONTROL_WARD,5.0,,,,,,,,,,,,,,,,
720298,LEVEL_UP,7.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,
720298,SKILL_LEVEL_UP,7.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
720298,WARD_KILL,,5.0,,,,,,,SIGHT_WARD,,,,,,,,,,,,,,,,,
720298,WARD_KILL,,5.0,,,,,,,YELLOW_TRINKET,,,,,,,,,,,,,,,,,
720298,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,6.0,,,,,,,,,,,,,,,,
720298,ITEM_DESTROYED,9.0,,,,1037.0,,,,,,,,,,,,,,,,,,,,,
720298,ITEM_DESTROYED,9.0,,,,3134.0,,,,,,,,,,,,,,,,,,,,,
720298,ITEM_DESTROYED,9.0,,,,1018.0,,,,,,,,,,,,,,,,,,,,,
720298,ITEM_PURCHASED,9.0,,,,6676.0,,,,,,,,,,,,,,,,,,,,,
720298,ITEM_PURCHASED,9.0,,,,2055.0,,,,,,,,,,,,,,,,,,,,,
720298,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,8.0,,,,,,,,,,,,,,,,
720298,CHAMPION_KILL,,6.0,1.0,,,,,,,,,,,,239.0,,,,"{""x"": 2839, ""y"": 12736}",,0.0,5.0,,,,
720298,TURRET_PLATE_DESTROYED,,0.0,,,,,,,,,100.0,MID_LANE,,,,,,,"{""x"": 5846, ""y"": 6396}",,,,,,,
720298,LEVEL_UP,10.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,
720298,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
720298,CHAMPION_KILL,,6.0,3.0,,,,,,,,,,,,249.0,,,,"{""x"": 873, ""y"": 10251}",,0.0,6.0,,,,
720298,SKILL_LEVEL_UP,10.0,,,,,4.0,,NORMAL,,,,,,,,,,,,,,,,,,
720298,CHAMPION_KILL,,2.0,6.0,[3],,,,,,,,,,,340.0,,,,"{""x"": 1121, ""y"": 9696}",,450.0,0.0,,,,
720298,LEVEL_UP,2.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,
720298,LEVEL_UP,3.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,
720298,ITEM_DESTROYED,7.0,,,,2020.0,,,,,,,,,,,,,,,,,,,,,
720298,ITEM_DESTROYED,7.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
720298,ITEM_PURCHASED,7.0,,,,6699.0,,,,,,,,,,,,,,,,,,,,,
720298,ITEM_PURCHASED,7.0,,,,2055.0,,,,,,,,,,,,,,,,,,,,,
720298,SKILL_LEVEL_UP,2.0,,,,,3.0,,NORMAL,,,,,,,,,,,,,,,,,,
780317,ITEM_DESTROYED,6.0,,,,3057.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_DESTROYED,6.0,,,,3044.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_PURCHASED,6.0,,,,3078.0,,,,,,,,,,,,,,,,,,,,,
780317,CHAMPION_KILL,,9.0,4.0,,,,,,,,,,,,320.0,,,,"{""x"": 12595, ""y"": 1773}",,0.0,0.0,,,,
780317,LEVEL_UP,9.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,
780317,SKILL_LEVEL_UP,3.0,,,,,1.0,,NORMAL,,,,,,,,,,,,,,,,,,
780317,LEVEL_UP,8.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,
780317,ITEM_DESTROYED,3.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_DESTROYED,3.0,,,,2022.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_DESTROYED,3.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_PURCHASED,3.0,,,,3133.0,,,,,,,,,,,,,,,,,,,,,
780317,SKILL_LEVEL_UP,9.0,,,,,3.0,,NORMAL,,,,,,,,,,,,,,,,,,
780317,SKILL_LEVEL_UP,8.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
780317,TURRET_PLATE_DESTROYED,,8.0,,,,,,,,,100.0,MID_LANE,,,,,,,"{""x"": 5846, ""y"": 6396}",,,,,,,
780317,ITEM_PURCHASED,3.0,,,,1001.0,,,,,,,,,,,,,,,,,,,,,
780317,CHAMPION_KILL,,9.0,5.0,,,,,,,,,,,,245.0,,,,"{""x"": 10230, ""y"": 914}",,0.0,1.0,,,,
780317,ITEM_DESTROYED,4.0,,,,1038.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_DESTROYED,4.0,,,,3144.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_DESTROYED,4.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_PURCHASED,4.0,,,,3032.0,,,,,,,,,,,,,,,,,,,,,
780317,TURRET_PLATE_DESTROYED,,9.0,,,,,,,,,100.0,BOT_LANE,,,,,,,"{""x"": 10504, ""y"": 1029}",,,,,,,
780317,ITEM_PURCHASED,6.0,,,,3024.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_UNDO,6.0,,,,,,,,,,,,,,,,,,,,,,0.0,3024.0,,
780317,ITEM_PURCHASED,5.0,,,,1033.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_PURCHASED,6.0,,,,3024.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_PURCHASED,6.0,,,,1029.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_PURCHASED,6.0,,,,1029.0,,,,,,,,,,,,,,,,,,,,,
780317,TURRET_PLATE_DESTROYED,,9.0,,,,,,,,,100.0,BOT_LANE,,,,,,,"{""x"": 10504, ""y"": 1029}",,,,,,,
780317,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,1.0,,,,,,,,,,,,,,,,
780317,LEVEL_UP,9.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,
780317,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,7.0,,,,,,,,,,,,,,,,
780317,SKILL_LEVEL_UP,9.0,,,,,1.0,,NORMAL,,,,,,,,,,,,,,,,,,
780317,CHAMPION_KILL,,7.0,2.0,[10],,,,,,,,,,,320.0,,,,"{""x"": 3055, ""y"": 7861}",,0.0,3.0,,,,
780317,LEVEL_UP,7.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,
780317,WARD_PLACED,,,,,,,,,UNDEFINED,7.0,,,,,,,,,,,,,,,,
780317,SKILL_LEVEL_UP,7.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
780317,CHAMPION_KILL,,1.0,10.0,[2],,,,,,,,,,,300.0,,,,"{""x"": 3205, ""y"": 7854}",,0.0,0.0,,,,
780317,CHAMPION_KILL,,7.0,1.0,,,,,,,,,,,,266.0,,,,"{""x"": 2748, ""y"": 8064}",,0.0,4.0,,,,
780317,CHAMPION_SPECIAL_KILL,,7.0,,,,,,,,,,,,,,2.0,,,"{""x"": 3012, ""y"": 7880}",,,,,,,
780317,LEVEL_UP,10.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,
780317,ITEM_DESTROYED,9.0,,,,2055.0,,,,,,,,,,,,,,,,,,,,,
780317,WARD_PLACED,,,,,,,,,CONTROL_WARD,9.0,,,,,,,,,,,,,,,,
780317,ITEM_PURCHASED,2.0,,,,1043.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_PURCHASED,2.0,,,,1037.0,,,,,,,,,,,,,,,,,,,,,
780317,SKILL_LEVEL_UP,10.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
780317,ITEM_DESTROYED,1.0,,,,3147.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_DESTROYED,1.0,,,,3108.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_PURCHASED,1.0,,,,4633.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_DESTROYED,9.0,,,,2422.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_DESTROYED,9.0,,,,1042.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_PURCHASED,9.0,,,,3006.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_DESTROYED,10.0,,,,1029.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_PURCHASED,10.0,,,,1031.0,,,,,,,,,,,,,,,,,,,,,
780317,ITEM_DESTROYED,7.0,,,,2055.0,,,,,,,,,,,,,,,,,,,,,
780317,WARD_PLACED,,,,,,,,,CONTROL_WARD,7.0,,,,,,,,,,,,,,,,
840327,ITEM_PURCHASED,9.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
840327,ITEM_PURCHASED,9.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
840327,CHAMPION_KILL,,7.0,5.0,[8],,,,,,,,,,,196.0,,,,"{""x"": 5046, ""y"": 8010}",,0.0,5.0,,,,
840327,LEVEL_UP,6.0,,,,,,11.0,,,,,,,,,,,,,,,,,,,
840327,SKILL_LEVEL_UP,6.0,,,,,4.0,,NORMAL,,,,,,,,,,,,,,,,,,
840327,TURRET_PLATE_DESTROYED,,3.0,,,,,,,,,200.0,BOT_LANE,,,,,,,"{""x"": 13866, ""y"": 4505}",,,,,,,
840327,TURRET_PLATE_DESTROYED,,7.0,,,,,,,,,100.0,MID_LANE,,,,,,,"{""x"": 5846, ""y"": 6396}",,,,,,,
840327,BUILDING_KILL,,7.0,,[8],,,,,,,100.0,MID_LANE,TOWER_BUILDING,OUTER_TURRET,0.0,,,,"{""x"": 5846, ""y"": 6396}",,,,,,,
840327,CHAMPION_KILL,,2.0,7.0,[4],,,,,,,,,,,330.0,,,,"{""x"": 7541, ""y"": 5213}",,520.0,0.0,,,,
840327,LEVEL_UP,4.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,
840327,SKILL_LEVEL_UP,4.0,,,,,1.0,,NORMAL,,,,,,,,,,,,,,,,,,
840327,WARD_PLACED,,,,,,,,,SIGHT_WARD,10.0,,,,,,,,,,,,,,,,
840327,LEVEL_UP,2.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,
840327,LEVEL_UP,1.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,
840327,SKILL_LEVEL_UP,1.0,,,,,1.0,,NORMAL,,,,,,,,,,,,,,,,,,
840327,WARD_KILL,,10.0,,,,,,,SIGHT_WARD,,,,,,,,,,,,,,,,,
840327,WARD_PLACED,,,,,,,,,YELLOW_TRINKET,9.0,,,,,,,,,,,,,,,,
840327,SKILL_LEVEL_UP,2.0,,,,,1.0,,NORMAL,,,,,,,,,,,,,,,,,,
840327,WARD_PLACED,,,,,,,,,SIGHT_WARD,10.0,,,,,,,,,,,,,,,,
840327,WARD_KILL,,2.0,,,,,,,SIGHT_WARD,,,,,,,,,,,,,,,,,
840327,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
840327,WARD_KILL,,4.0,,,,,,,CONTROL_WARD,,,,,,,,,,,,,,,,,
840327,ITEM_PURCHASED,7.0,,,,2019.0,,,,,,,,,,,,,,,,,,,,,
840327,WARD_PLACED,,,,,,,,,SIGHT_WARD,10.0,,,,,,,,,,,,,,,,
840327,ITEM_UNDO,7.0,,,,,,,,,,,,,,,,,,,,,,0.0,2019.0,,
840327,LEVEL_UP,3.0,,,,,,10.0,,,,,,,,,,,,,,,,,,,
840327,ITEM_DESTROYED,8.0,,,,1001.0,,,,,,,,,,,,,,,,,,,,,
840327,ITEM_PURCHASED,8.0,,,,3020.0,,,,,,,,,,,,,,,,,,,,,
840327,ITEM_DESTROYED,8.0,,,,1052.0,,,,,,,,,,,,,,,,,,,,,
840327,ITEM_PURCHASED,8.0,,,,3145.0,,,,,,,,,,,,,,,,,,,,,
840327,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
840327,ITEM_PURCHASED,7.0,,,,3134.0,,,,,,,,,,,,,,,,,,,,,
840327,ITEM_PURCHASED,7.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
840327,TURRET_PLATE_DESTROYED,,9.0,,,,,,,,,100.0,BOT_LANE,,,,,,,"{""x"": 10504, ""y"": 1029}",,,,,,,
840327,SKILL_LEVEL_UP,3.0,,,,,2.0,,NORMAL,,,,,,,,,,,,,,,,,,
840327,ITEM_PURCHASED,7.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
900357,WARD_KILL,,10.0,,,,,,,CONTROL_WARD,,,,,,,,,,,,,,,,,
900357,OBJECTIVE_BOUNTY_PRESTART,,,,,,,,,,,100.0,,,,,,,,,,,,,,,
900357,CHAMPION_KILL,,9.0,3.0,[10],,,,,,,,,,,291.0,,,,"{""x"": 11493, ""y"": 1084}",,0.0,2.0,,,,
900357,CHAMPION_KILL,,3.0,9.0,,,,,,,,,,,,330.0,,,,"{""x"": 11446, ""y"": 1028}",,142.0,0.0,,,,
900357,ITEM_DESTROYED,3.0,,,,3134.0,,,,,,,,,,,,,,,,,,,,,
900357,ITEM_DESTROYED,3.0,,,,3133.0,,,,,,,,,,,,,,,,,,,,,
900357,ITEM_PURCHASED,3.0,,,,6697.0,,,,,,,,,,,,,,,,,,,,,
900357,ITEM_DESTROYED,5.0,,,,3866.0,,,,,,,,,,,,,,,,,,,,,
900357,WARD_PLACED,,,,,,,,,SIGHT_WARD,5.0,,,,,,,,,,,,,,,,
900357,ITEM_PURCHASED,3.0,,,,1036.0,,,,,,,,,,,,,,,,,,,,,
900357,ITEM_DESTROYED,5.0,,,,3867.0,,,,,,,,,,,,,,,,,,,,,
900357,CHAMPION_KILL,,2.0,10.0,,,,,,,,,,,,258.0,,,,"{""x"": 13321, ""y"": 3531}",,0.0,1.0,,,,
900357,LEVEL_UP,5.0,,,,,,7.0,,,,,,,,,,,,,,,,,,,
900357,WARD_PLACED,,,,,,,,,UNDEFINED,7.0,,,,,,,,,,,,,,,,
900357,CHAMPION_KILL,,7.0,2.0,[10],,,,,,,,,,,330.0,,,,"{""x"": 13420, ""y"": 3134}",,0.0,0.0,,,,
900357,CHAMPION_KILL,,8.0,4.0,,,,,,,,,,,,330.0,,,,"{""x"": 12070, ""y"": 3014}",,0.0,0.0,,,,
900357,LEVEL_UP,8.0,,,,,,11.0,,,,,,,,,,,,,,,,,,,
900357,ITEM_DESTROYED,10.0,,,,3866.0,,,,,,,,,,,,,,,,,,,,,
900357,ITEM_DESTROYED,4.0,,,,2422.0,,,,,,,,,,,,,,,,,,,,,
900357,ITEM_PURCHASED,4.0,,,,3006.0,,,,,,,,,,,,,,,,,,,,,
900357,SKILL_LEVEL_UP,8.0,,,,,4.0,,NORMAL,,,,,,,,,,,,,,,,,,
